"
                    2021-02-12 13:24:46
                ",连城易脆,感觉追光动画好倒霉呀！《哪吒重生》撞梗《魔童降世》，《杨戬》则撞梗《姜子牙》，每一部都比彩条屋慢一拍。因此势必会遭受诸多非议，一方面别人会先入为主，以更加严格的标准审视你，另一方面很多不了解制作背景的路人观众，会觉得怎么又在炒冷饭？怎么前后故事不连续？坦率讲，因为看的是激光IMAX版本，所以很好地弥补了因3D而导致的亮度不足，再加上追光本身在特效层面的追求，使得这部电影的视听体验绝对是一本满足，但是由此带来的弊端就是衬托出故事层面更大的不足，例如反派脸谱化，对了，敖丙也太像吴亦凡了吧？剧本上确实也犯了很多主流商业电影的错误，也可能为了更大的市场受众而做出的必要牺牲和妥协？只是哪吒这次古典与现代的融合我个人觉得还不错，并不违和，金刚怒目的哪吒元神还是挺有感觉的，或许我本人存在古典神话情结吧。,allstar40,推荐
"
                    2021-02-14 13:09:04
                ",瓜瓜,"除了主角，全员工具人。
震惊！妹妹丢条腿，弟弟重伤，亲爹死亡，这究竟是为哪般？！！哦！原来是为了我们主角的伟大觉醒！！！
我还以为苏医生后边能发挥不一般的作用，结果漂亮姐姐全程只是烘托主角牛逼，睁大眼睛呼喊“云祥！”，并在最后抱着小妖兽衬托主角伟岸的身躯。
主角装逼到令人发指，个人魅力低下，说他是灾星真的一点都没差。
编剧！！！2021年了！少看点起点文吧！",allstar20,较差
"
                    2021-02-10 13:48:34
                ",3号厅检票小哥,"很多东西都是好的，现代民国撞中古神话的轮回世界观有想法，哪吒代表救人的超我和杀人的本我的交锋有深度，造反和压迫的冲突有尺度，视效的水准也已经到了可以被称为革新的程度，但是很可惜，整部电影到处都只是空有想法，编剧显然只有抛出命题的能力，不知道如何推进下去，也不知道如何转折和收场，数不清的地方都是靠男主的愤怒去强行转折，嗷嗷吼了几声，战斗就结束了，后半段甚至起承转合都直接无视，节奏完全失控。

总体观感就好像你摆开架势，要给我讲一个薄伽丘十日谈那样的人文主义故事，最后给我讲了一个小鸭子的故事（没有说小鸭子不好的意思）",allstar30,还行
"
                    2021-02-13 13:39:51
                ",恶魔的步调,彩蛋显示后续剧情，原来机车姐姐苏医师是被法海镇压被困至今由于某种原因失忆的小白姐姐，然后小青姐姐也穿越到了现代……（我瞎编的）,allstar40,推荐
"
                    2021-03-07 19:19:44
                ",tuirt,故事没问题，节奏快到感觉120分钟完全放不下！看下来我是真的很感动！我是真的感受到了有这么一群有梦能坚持的人在认真做这个事情！这部电影票房不该只有这么点儿，这也是为什么我忍到了现在也一定要到电影院去支持他们的原因。不管是赛博朋克的风格，还是画面、细节、原声音乐甚至是配音都让我狂喜！彩蛋里还有风火轮、青蛇、杨戬……我感觉我要上天了！！！,allstar50,力荐
"
                    2021-02-10 02:16:13
                ",科林,"1、民国×朋克×奇幻 后现代新概念重构版封神榜，投胎转世、天意轮回，骨子里是向前生的抗争、对今世的挑战，反叛喻味很浓的一版。在人际情感刻画上略潦草，无论是父子或是男女，都浮于表面；
2、画风偏网游，几个主角不论是形象还是表情都比较混同与呆板；
3、动作打斗明显精心设计，紧凑、利落，但快慢协调性有点僵硬，看着晕；
4、导演应该是星爷粉，虎子卖报那段是《功夫》，小猴扑火那段是《大话西游》，面具人身份公开时BGM更是不言自明；
5、三太子 吴亦凡本凡~",allstar30,还行
"
                    2021-02-12 20:55:12
                ",唐小万,追光的谜之蛇精脸审美，对女性角色的塑造也太陈腐了,allstar30,还行
"
                    2021-02-17 23:02:32
                ",Joycee,这也太性别刻板印象了吧？这里面女的身材？？？？？男的身材？？？？感情有铺垫？？？？可爱或御姐都喜欢男主？？？？？,allstar10,很差
"
                    2021-02-24 23:19:01
                ",momo,你好意思让一个瘸腿帮另一个瘸腿推轮椅? 女医生就在旁边摆造型，看着都不搭个手帮忙推一下? ,allstar30,还行
"
                    2021-02-12 23:46:15
                ",momo,终于可以评分了，9分的画面，2分的剧情和人物塑造，现在影片人是否有个误区就是吹画面特效就可以了，剧情不用好好雕琢么？反而让我更加怀念以前动画没有技术，却是一个又一个神剧本，是否太过于本末倒置？如果不重视剧情，只为了爽，为了看特效画面，那我劝制片直接买个好ip来动画化，既然追光有打造现代封神宇宙的野心，那么请好好琢磨剧本和人物塑造，这种身边的人受伤，爆种，秒杀居然套路了三次我也是醉了，而且主角性格也一言难尽，开头那几下装逼激怒是什么啊，女主和妹妹合成一个人时间不就节约出来了，不懂搞个网文天降竹马配置是准备搞土味小白文么？医生咋个就看上男主云翔云翔叫个不停了？塞那么多人物结果搞成了全员工具人，没几个有印象。因为觉得真可惜所以多写了一点，希望下一部不要搞这种虚无大男主，其余工具人的三流剧情了,allstar30,还行
"
                    2021-02-14 12:02:14
                ",欧阳杼,1. 比魔童降世的哪吒要好，毕竟这部是拍出了剔骨还父情节的。2. 你只是失去了一条腿，但是她得到了全部的爱情呀！3. 我妹子说“赛博哪吒会抽电子龙筋”的时候，我笑了。4. 将神话人物放在现代进行神话重构的做法挺好。,allstar50,力荐
"
                    2021-02-14 01:42:27
                ",Lynne_Lucky,"太震撼啦！跨年档两天连着看了三部电影后，要给这部动画打最高分，明显好于《唐探3》和《你好，李焕英》啊，希望最终上8分。国漫越来越强！
追光动画的改编真的都还挺好的。这次更是别出心裁地设定了现代元素，哪吒转世轮回无数次以后投胎到李云祥身上，和李云祥自带的反叛挑战相结合，对抗东海集团，解救百姓于水火。这样的设定除了一开始让人有点懵外，后来竟觉得还挺契合的，厉害！
也许哪吒这个反叛又被教化了的魔童＋神童身上确实有许多故事可以挖掘，但能在尊重其精神内核的基础上有许多创新也是挺棒的。唯独担心的就是现在的小孩子们以后还知道最原始的《哪吒闹海》之类的故事吗😂
国产动画真的越来越强了，加油！希望早日把你们彩蛋里埋下的坑都填填完。
以及，都没人出周边吗？我觉得里面的小猴子和镇水兽都好可爱啊～",allstar50,力荐
"
                    2021-02-16 19:16:12
                ",千帆不见,特效挺好，文本太拉垮了。除主角之外的角色基本工具人，主角其实也是工具人。,allstar30,还行
